url,1_money,1_num,2_money,2_num,3_money,3_num,real_get_money,expected_money,real_time,whole_time,comment_num,share_num,video,image
http://www.zhongchou.cn/deal-show/id-80692,38,4,76,0,110,0,152,"36,000",11,50,11,0,0,1
http://www.zhongchou.cn/deal-show/id-95200,49,0,98,0,490,0,0,"11,257",55,57,3,0,0,1
http://www.zhongchou.cn/deal-show/id-8898,1,0,50,0,235,0,0,"15,000",88,90,1,2,0,1
http://www.zhongchou.cn/deal-show/id-80197,1,6,26,2,36,0,58,"10,000",25,70,1,23,0,1
http://www.zhongchou.cn/deal-show/id-44230,5,0,10,0,69,2,138,"250,000",23,90,1,1,0,1
http://www.zhongchou.cn/deal-show/id-86368,10,2,50,0,100,0,20,"20,000",11,30,1,0,1,1
http://www.zhongchou.cn/deal-show/id-58783,10,0,50,0,100,1,100,"60,000",15,90,3,6,1,1
http://www.zhongchou.cn/deal-show/id-73900,10,2,108,0,216,0,20,"108,000",8,60,1,1,0,1
http://www.zhongchou.cn/deal-show/id-71251,9,1,59,0,159,0,18,"10,000",2,60,4,0,0,1
http://www.zhongchou.cn/deal-show/id-95005,50,0,200,0,"2,000",0,1,"90,000",84,90,1,0,0,1
http://www.zhongchou.cn/deal-show/id-83422,88,875,176,94,264,9,"888,976","880,000",0,0,86,34,0,1
http://www.zhongchou.cn/deal-show/id-90217,1,1,9,0,19,0,1,"8,000",72,90,2,0,0,1
http://www.zhongchou.cn/deal-show/id-81112,30,1691,90,156,100,32,"102,390","40,000",0,0,274,210,0,1
http://www.zhongchou.cn/deal-show/id-100501,299,0,598,0,"5,980",0,0,"89,700",42,45,1,0,0,1
http://www.zhongchou.cn/deal-show/id-99136,5,0,128,0,260,0,0,"100,000",85,90,1,0,0,1
http://www.zhongchou.cn/deal-show/id-95032,50,0,100,0,300,0,0,"50,000",81,90,1,1,0,1
http://www.zhongchou.cn/deal-show/id-56536,1,1,25,0,50,0,1,"10,000",16,90,1,0,1,1
http://www.zhongchou.cn/deal-show/id-89449,5,0,30,0,80,0,0,"50,000",74,90,4,0,0,1
http://www.zhongchou.cn/deal-show/id-56548,1,1,25,0,50,0,1,"10,000",15,90,1,6,1,1
http://www.zhongchou.cn/deal-show/id-68818,58,0,68,0,88,0,0,"60,000",11,50,1,0,0,1
http://www.zhongchou.cn/deal-show/id-83587,38,0,680,0,"1,980",0,0,"10,000",11,30,1,1,1,1
http://www.zhongchou.cn/deal-show/id-73246,"5,980",0,"6,000",0,"59,800",0,0,"60,000",13,60,1,0,0,1
http://www.zhongchou.cn/deal-show/id-72457,80,0,200,0,"1,000",0,0,"60,000",38,90,2,0,0,1
http://www.zhongchou.cn/deal-show/id-72526,68,0,198,0,498,0,0,"30,000",46,90,1,1,1,1
http://www.zhongchou.cn/deal-show/id-17442,5,497,88,738,198,176,"193,877","50,000",0,0,783,78,0,1
http://www.zhongchou.cn/deal-show/id-80923,2,0,20,0,50,0,0,"10,000",15,50,1,0,0,1
http://www.zhongchou.cn/deal-show/id-82258,35,0,40,0,110,0,0,"10,000",21,60,1,1,0,1
http://www.zhongchou.cn/deal-show/id-59569,100,0,200,0,500,0,0,"73,000",5,60,2,0,0,1
http://www.zhongchou.cn/deal-show/id-37669,2,150,50,670,100,245,"136,850","60,000",0,0,127,172,0,1
http://www.zhongchou.cn/deal-show/id-10887,199,559,"4,000",50,99,1000,"434,241","300,000",0,0,786,124,1,1
http://www.zhongchou.cn/deal-show/id-62773,5,578,99,201,199,69,"104,034","100,000",0,0,122,71,0,1
http://www.zhongchou.cn/deal-show/id-48451,38,527,1,200,18,100,"41,330","30,000",0,0,160,30,0,1
http://www.zhongchou.cn/deal-show/id-13930,25,1161,70,22,888,10,"65,631","50,000",0,0,864,190,0,1
http://www.zhongchou.cn/deal-show/id-35110,32,354,68,81,88,25,"71,674","5,000",0,0,39,56,0,1
http://www.zhongchou.cn/deal-show/id-48598,59,317,99,99,259,62,"301,857","300,000",0,0,23,51,0,1
http://www.zhongchou.cn/deal-show/id-64951,58,700,198,280,498,10,"100,963","30,000",0,0,8,20,0,1
http://www.zhongchou.cn/deal-show/id-63487,28,559,56,55,159,21,"31,042","20,000",0,0,128,24,0,1
http://www.zhongchou.cn/deal-show/id-58003,39,489,199,12,398,5,"49,512","30,000",0,0,58,74,0,1
http://www.zhongchou.cn/deal-show/id-34804,38,260,108,63,388,21,"65,986","60,000",0,0,43,17,0,1
http://www.zhongchou.cn/deal-show/id-21411,1,177,35,71,129,36,"118,086","100,000",0,0,46,16,1,1
http://www.zhongchou.cn/deal-show/id-10830,58,189,298,35,522,1,"1,271,230","1,000,000",0,0,105,50,0,1
http://www.zhongchou.cn/deal-show/id-62737,1,48,38,170,66,36,"100,888","100,000",0,0,6,2,0,1
http://www.zhongchou.cn/deal-show/id-44668,40,525,99,212,299,28,"69,347","30,000",0,0,48,94,0,1
http://www.zhongchou.cn/deal-show/id-25279,100,236,"1,000",36,"5,000",1,"101,368","100,000",0,0,47,59,0,1
http://www.zhongchou.cn/deal-show/id-20850,20,42,100,91,300,32,"361,260","360,000",0,0,9,35,0,1
http://www.zhongchou.cn/deal-show/id-22325,8,28,88,30,198,28,"51,565","50,000",0,0,38,12,0,1
http://www.zhongchou.cn/deal-show/id-22036,39.80,268,299,23,499,38,"81,579","60,000",0,0,29,23,0,1
http://www.zhongchou.cn/deal-show/id-45571,78,135,100,140,128,17,"49,642","30,000",0,0,19,5,0,1
http://www.zhongchou.cn/deal-show/id-40024,49,192,79,28,99,90,"32,084","30,000",0,0,42,56,0,1
http://www.zhongchou.cn/deal-show/id-15856,39,179,189,85,890,6,"133,116","80,000",0,0,170,11,0,1
http://www.zhongchou.cn/deal-show/id-71887,29,141,99,52,299,5,"16,930","10,000",0,0,33,11,0,1
http://www.zhongchou.cn/deal-show/id-44593,1,91,50,18,189,120,"24,190","20,000",0,0,83,11,1,1
http://www.zhongchou.cn/deal-show/id-19935,1,80,36,90,350,9,"75,390","36,000",0,0,46,5,0,1
http://www.zhongchou.cn/deal-show/id-34543,38,149,71,35,125,39,"66,530","50,000",0,0,21,10,0,1
http://www.zhongchou.cn/deal-show/id-74635,36,86,72,11,100,34,"32,006","30,000",0,0,10,37,0,1
http://www.zhongchou.cn/deal-show/id-32353,35,156,78,36,178,12,"33,429","25,000",0,0,45,16,0,1
http://www.zhongchou.cn/deal-show/id-39892,50,122,100,94,360,5,"30,730","10,000",0,0,29,2,0,1
http://www.zhongchou.cn/deal-show/id-36919,38,297,535,20,"1,150",3,"85,436","80,000",0,0,6,10,0,1
http://www.zhongchou.cn/deal-show/id-37705,20,177,50,10,100,22,"60,740","60,000",0,0,57,18,0,1
http://www.zhongchou.cn/deal-show/id-46411,39,313,100,25,398,4,"20,789","20,000",0,0,31,16,0,1
http://www.zhongchou.cn/deal-show/id-53548,39,148,390,9,"1,950",2,"13,377","8,000",0,0,75,21,0,1
http://www.zhongchou.cn/deal-show/id-85459,36,65,66,15,166,18,"12,649","10,000",0,0,10,5,0,1
http://www.zhongchou.cn/deal-show/id-15178,1,45,28,96,118,17,"100,177","100,000",0,0,40,27,1,1
http://www.zhongchou.cn/deal-show/id-12780,36,137,68,101,198,98,"42,642","30,000",0,0,283,41,0,1
http://www.zhongchou.cn/deal-show/id-16216,3,21,30,260,100,79,"33,953","30,000",0,0,59,30,0,1
http://www.zhongchou.cn/deal-show/id-40099,29,11,179,35,399,10,"166,841","100,000",0,0,38,7,0,1
http://www.zhongchou.cn/deal-show/id-20624,58,352,88,17,158,38,"30,996","30,000",0,0,32,21,0,1
http://www.zhongchou.cn/deal-show/id-15315,10,4,35,86,38,24,"50,294","50,000",0,0,336,15,1,1
http://www.zhongchou.cn/deal-show/id-19090,50,20,100,24,150,66,"34,960","20,000",0,0,56,2,0,1
http://www.zhongchou.cn/deal-show/id-10864,50,152,300,73,400,8,"71,100","50,000",0,0,209,15,1,1
http://www.zhongchou.cn/deal-show/id-49711,888,35,"3,108",1,"4,444",2,"48,887","20,000",0,0,24,16,1,1
http://www.zhongchou.cn/deal-show/id-18042,50,214,399,34,599,12,"31,454","30,000",0,0,76,57,1,1
http://www.zhongchou.cn/deal-show/id-15604,39,127,69,20,99,78,"36,639","30,000",0,0,53,85,0,1
http://www.zhongchou.cn/deal-show/id-21840,1,32,10,50,25,44,"11,932","10,000",0,0,127,14,0,1
http://www.zhongchou.cn/deal-show/id-25513,158,84,278,11,528,7,"58,026","50,000",0,0,17,26,0,1
http://www.zhongchou.cn/deal-show/id-22984,1,199,75,11,128,3,"44,940","20,000",0,0,3,0,0,1
http://www.zhongchou.cn/deal-show/id-32056,1,22,58,158,158,16,"30,316","30,000",0,0,8,7,0,1
http://www.zhongchou.cn/deal-show/id-71767,35,41,65,16,150,72,"20,035","20,000",0,0,13,7,0,1
http://www.zhongchou.cn/deal-show/id-18875,38,226,68,80,68,0,"14,028","10,000",0,0,77,14,0,1
http://www.zhongchou.cn/deal-show/id-6935,30,129,55,234,270,18,"62,040","20,000",0,0,144,89,0,1
http://www.zhongchou.cn/deal-show/id-41521,39,95,189,14,890,1,"53,671","50,000",0,0,17,7,0,1
http://www.zhongchou.cn/deal-show/id-56134,10,12,30,29,200,47,"22,610","10,000",0,0,8,4,0,1
http://www.zhongchou.cn/deal-show/id-20346,1,56,88,70,138,11,"21,554","20,000",0,0,97,10,0,1
http://www.zhongchou.cn/deal-show/id-13299,36,6,38,3,39,6,"56,535","50,000",0,0,63,5,1,1
http://www.zhongchou.cn/deal-show/id-8118,1,11,25,27,50,36,"132,686","100,000",0,0,168,30,0,1
http://www.zhongchou.cn/deal-show/id-16786,119,143,269,8,269,3,"50,945","50,000",0,0,28,10,0,1
